id;employer_id;user_id;user_country;client_type;slug;name;description;skill_id;subcategory_id;type;budget;status;el1;created
3163206;12257747;12260822;BR;new;ajustes-essenciais-em-site-wordpress-formulario-mercado-pago-e-otimizacao-de-paginas-de-produto;Ajustes Essenciais em Site Wordpress: Formulário, Mercado Pago e Otimização de Páginas de Produto;"Olá! Estou buscando um(a) freelancer experiente para realizar ajustes cruciais em meu site WordPress, que atualmente hospeda minha marca de produtos artesanais. O objetivo é aprimorar a funcionalidade e a experiência visual para os clientes.

Detalhes dos ajustes necessários:

1.  Correção do Formulário de Contato:
    *   O formulário de contato atual não está enviando as mensagens para o e-mail de destino.
    *   É Necessário revisar e testar o formulário para garantir seu funcionamento correto.
    *   Após o envio, o usuário deve receber uma mensagem de confirmação clara.
    *   O freelancer pode sugerir a substituição do plugin de formulário, se considerar necessário (o site utiliza Elementor).

2.  Configuração e Melhoria do Plugin de Pagamento Mercado Pago:
    *   O plugin do Mercado Pago já está instalado, mas a interface de seleção de pagamento para o cliente é visualmente desagradável.
    *   Preciso de uma configuração que otimize a experiência do usuário durante o checkout, tornando a seleção de pagamento mais intuitiva e esteticamente agradável.

3.  Criação de um Modelo de Página de Categorias de Produtos (Página de Loja):
    *   Desenvolver um modelo de página de loja visualmente atraente e responsivo.
    *   Implementar um menu de categorias em formato de destaques, similar ao Instagram, para facilitar a navegação.
    *   A página deve apresentar blocos de categorias (ex: kits, velas, aromatizadores, home spray, etc.) Que direcionem corretamente para os produtos correspondentes.

4.  Ajuste na Página Individual de Produto:
    *   A estrutura básica da página de produto já existe.
    *   O objetivo é melhorar o layout, a organização das informações e a disposição dos botões de compra.
    *   Manter a identidade visual da marca, garantindo um design limpo e funcional.

Requisitos Essenciais:
*   Experiência comprovada com WordPress e o construtor de páginas Elementor.
*   Conhecimento aprofundado em WooCommerce e integração com gateways de pagamento, com foco em Mercado Pago.
*   Capacidade de aplicar um olhar estético apurado para ajustar o layout sem comprometer a identidade visual da marca.

Busco um profissional que possa entregar um trabalho de alta qualidade, focado em usabilidade e design, para otimizar a jornada de compra dos meus clientes.";67;146;fixed;entre 50 y 100 usd;open;VERDADEIRO;2025-7-10, 16:48
3163211;7154501;7157216;BR;new;projeto-de-engenharia-calculo-espacial-e-croqui-para-vao-de-portao-residencial;Projeto de Engenharia – Cálculo Espacial e Croqui para Vão de Portão Residencial;"Estou buscando um profissional habilitado para desenvolver um projeto de engenharia contendo:

Resultados dos cálculos estruturais necessários;

Croqui técnico com a solução proposta (desenho com as dimensões).

Descrição do problema:

O projeto é para uma residência onde será necessário calcular o vão adequado para um portão de veículos, de forma que seja possível manobrar e estacionar um carro (hatch ou sedan compacto) na lateral do imóvel.

Desafio técnico:

Existem duas colunas nas laterais do acesso, o que limita o espaço de manobra. A avaliação precisa garantir que o vão seja suficiente para o veículo entrar e sair com segurança, respeitando os aspectos estruturais existentes (colunas).

Observações:

Já possuo todos os dados dimensionados do local (medidas, posições das colunas, espaço disponível, entre outros) prontos para análise e desenvolvimento do projeto;

O trabalho deve ser executado por pessoa habilitada.

Entregáveis:

Croqui técnico com as dimensões da solução proposta. O croqui deve ser capaz de compreensão por quem não é da área de Arquitetura e/ou Engenharia.

Valor líquido: R$ 100,00 (cem) reais.

Categoria: Engenharia e Manufatura
Subcategoria: Desenhos em CAD
Do que você precisa?: Criação a partir de um arquivo em outro formato ou esboço";545;876;fixed;entre 0 y 50 usd;finished;VERDADEIRO;2025-7-10, 16:55
3163213;9143237;9145930;RO;new;pagina-web-1548;Pagina web;Necesito una pagina web para mis productos, ya he cargado todas las fotos en woocommerce, descripciones y demás, pero es tiempo de darle forma de acuerdo a una plantilla, desconozco, todo lo de cookies, políticas de protección etc, quiero una web veloz, intuitiva y con mucha actitud, es un trabajo que de acuerdo a resultados podría ser recurrente de actualizaciones, busco una persona que lleve mi proyecto más allá de lo que espero.;437;747;fixed;entre 50 y 100 usd;finished;VERDADEIRO;2025-7-10, 16:57
3163230;12256667;12259742;BR;new;projeto-abrangente-de-design-grafico-e-branding-para-marca-e-produtos;Projeto Abrangente de Design Gráfico e Branding para Marca e Produtos;Estamos buscando um designer gráfico talentoso para um projeto abrangente de branding e marketing. O trabalho inclui a revisão e ajuste de nossa logomarca existente para garantir modernidade e impacto visual. Além disso, o profissional será responsável pela criação de uma campanha de marketing visual, desenvolvendo diversas imagens atraentes para uso em páginas web ou redes sociais. Também precisamos de arte gráfica para camisas personalizadas da nossa marca, garantindo que o design seja coeso com a identidade visual. Por fim, o projeto abrange a criação de designs para caixas de embalagem personalizadas e rótulos de produtos, essenciais para a apresentação e reconhecimento da nossa linha de produtos. Buscamos um profissional com experiência comprovada em branding, design de embalagens e criação de materiais visuais para campanhas.;437;676;fixed;entre 100 y 250 usd;finished;VERDADEIRO;2025-7-10, 17:11
3163235;12258646;12261722;BR;new;aplicativo-b2b-1;Aplicativo B2b;"?? SOLICITAÇÃO de orçamento para desenvolvimento de aplicativo marketplace multilíngue

título do projeto:
desenvolvimento de aplicativo b2b (mobile + desktop)

?

descrição do projeto:

procuro um(a) desenvolvedor(a)  para criação de um aplicativo tipo b2b, com acesso por assinatura e funcionalidades específicas. A plataforma conectará empresas fornecedoras a compradores internacionais de forma direta, segura e profissional.

O aplicativo deve funcionar tanto em dispositivos móveis (Android/iOS) quanto em navegadores de desktop (versão responsiva), 

?? Sobre mim:
	•	Já tenho o conteúdo e a base de fornecedores
	•	Canal de divulgação já ativo
	•	Busco alguém confiável, com visão de longo prazo e experiência em soluções B2B

Envie, por favor:
	•	Portfólio com apps semelhantes (marketplace, multilíngue, responsivo)
	•	Valor estimado do projeto
	•	Prazo médio para a primeira versão
	•	Informar se já trabalhou com:
	•	Tradução automática
	•	Sistemas de pagamento
	•	Gerenciamento de múltiplos perfis (admin, fornecedor, comprador)";67;228;fixed;entre 500 y 1000 usd;open;FALSO;2025-7-10, 17:14
3163236;12217949;12221011;BR;new;servico-de-formatacao-final-para-projeto-cad;Serviço de Formatação Final para Projeto Cad;Estamos buscando um profissional experiente para realizar as últimas formatações em um projeto CAD já concluído. O desenho principal e a estrutura estão prontos, mas precisamos de um especialista para revisar e aplicar os ajustes finais necessários para garantir a qualidade e a conformidade com os padrões técnicos. As tarefas incluem, mas não se limitam a, organização de camadas, ajuste de cotas, inserção de anotações, configuração de layouts de impressão e verificação geral da apresentação do projeto. O objetivo é ter um arquivo CAD profissional e pronto para entrega ou produção.;545;875;fixed;entre 0 y 50 usd;open;VERDADEIRO;2025-7-10, 17:14
3163238;10451752;10454440;BR;rebuy;dormim-produto-para-insonia;Dormim, produto para insônia.;"Objetivo: Criar uma página de vendas responsiva e com foco em conversão para os suplementos naturais Dormin® (sono) e Ansiomin® (ansiedade).

Plataforma: Pode ser feita em Systeme.io, Kiwify, Wix ou WordPress (Elementor). Deve permitir checkout externo e integração com pixel.

?? Seções da Página:
Abertura com VSL (vídeo) + título chamativo

Apresentação dos produtos (Dormin e Ansiomin com imagens e benefícios)

Composição dos dois produtos (ativos + efeitos)

Depoimentos de especialistas

Depoimentos de clientes reais

Combos promocionais:

1 Dormin + 1 Ansiomin – R$219,90

2 de cada – R$427,80 (frete grátis)

3 de cada – R$599,00 (frete grátis + e-book bônus)

Garantia de 30 dias

Rodapé com dados da empresa e links úteis

?? Visual:
Fundo: Azul escuro #0A0F2C

Textos: Branco

Botões: Dourado claro #FFD700

Fonte: Montserrat ou Open Sans

Estilo: Moderno, clean, com apelo de saúde e confiança

Materiais fornecidos:

Logo da marca, imagens dos frascos, textos prontos e link da VSL.";437;747;fixed;entre 100 y 250 usd;finished;VERDADEIRO;2025-7-10, 17:15
3163244;9900506;9903195;BR;rebuy;projeto-de-piscina-em-3d;Projeto de piscina em 3d;Preciso de alguém que faça a modelagem 3D de uma piscina de fibra instalada. Preciso que seja em um motor gráfico bonito e realista. Somente o modelo da piscina e o piso em volta.;437;930;fixed;entre 0 y 50 usd;open;VERDADEIRO;2025-7-10, 17:19
3163253;12258737;12261813;BR;new;corte-chapa-aco;Corte chapa aço;"Olá
Preciso de projeto retangular com 3 furos/buracos no centro. Com furos/buracos cônicos. Para corte laser em chapas de aço";545;875;fixed;entre 0 y 50 usd;finished;VERDADEIRO;2025-7-10, 17:25
3163274;1708255;1711086;EC;rebuy;diseno-de-tienda-de-productos-de-cannabis-en-shopify;Diseño de tienda de productos de Cannabis en Shopify;"Buscamos un diseñador freelance que lleve nuestra web de Origen de lo “funcional” a lo “wow”. No queremos solo una tienda: queremos entrar y sentir que te hablan al oído, te guían a tu producto ideal y te enamoran a primera vista. Minimalista, elegante y con experiencia de usuario tipo “mapa interactivo”: bienvenida, recomendaciones personalizadas y llamadas a la acción claras.

Te unes a un proyecto con alma: ayudamos a las personas a mejorar su bienestar con productos naturales. Tu diseño no será un “más de Shopify”, será la primera impresión de un estilo de vida.

¡Esperamos tu propuesta clara y directa!";437;747;fixed;entre 100 y 250 usd;cancelled;FALSO;2025-7-10, 17:41
3163276;12258871;12261947;EC;new;pod-speaker;Pod Speaker;Busco el moldeado 3d de estos speaker pods, adjunto las imágenes. La dimensión del es para un parlante de 8 pulgadas. el grosor del objeto en si es de 1 cm con la mejor rigides que permita el diseño;437;930;fixed;entre 0 y 50 usd;open;FALSO;2025-7-10, 17:42
3163288;9203419;9206112;MX;new;diseno-de-branding-integral-para-salon-de-belleza;Diseño de Branding Integral para Salón de Belleza;Se busca un diseñador gráfico o especialista en branding para desarrollar la identidad visual completa de un  salón de belleza. El proyecto incluye la creación de una tipografía distintiva, una paleta de colores coherente y atractiva, y el diseño de plantillas profesionales para redes sociales. Es fundamental que la propuesta refleje la esencia y el estilo del salón, asegurando una imagen moderna, elegante y memorable. Se espera un enfoque creativo y una entrega de archivos listos para su uso en diversas plataformas digitales y materiales impresos. La meta es establecer una marca sólida y visualmente impactante que atraiga y retenga a la clientela.;437;676;fixed;entre 50 y 100 usd;open;FALSO;2025-7-10, 17:50
3163290;12208515;12211571;MX;new;diseno-de-identidad-corporativa-para-aplicacion-de-servicio-de-comida;Diseño de Identidad Corporativa para Aplicación de Servicio de Comida;"Se busca un diseñador gráfico con experiencia para desarrollar la identidad corporativa completa de una nueva aplicación móvil de servicio de comida. El proyecto incluye, brief inicial y benchmarking, la creación de un logotipo original y atractivo, la definición de una paleta de colores y tipografías que reflejen la esencia de la marca y el desarrollo de un manual de identidad visual que asegure la coherencia en todas las plataformas. Es fundamental que la propuesta de diseño sea moderna, memorable y resuene con el público objetivo, transmitiendo confianza y apetito. Se valorará la creatividad y la capacidad de traducir conceptos en elementos visuales impactantes.
Opcionales, que incluya:
* Hoja con membrete 
* Plantillas para post 
* Mock-ups de aplicación";437;676;fixed;entre 500 y 1000 usd;open;FALSO;2025-7-10, 17:51
3163295;1305861;1308550;BR;rebuy;projeto-de-fachada-10;Projeto de Fachada;Estou finalizando uma obra, um pequeno prédio de 4 andares, 28 aptos, preciso fazer um projeto para melhorar a fachada da mesma;545;876;fixed;entre 50 y 100 usd;rating;VERDADEIRO;2025-7-10, 17:55
3163296;12258986;12262062;CO;new;creacion-de-sitios-web-personalizados-para-tu-negocio-marca-o-idea;Creación de sitios web personalizados para tu negocio, marca o idea;Busco el diseño completo de una página web adaptable y funcional, según las necesidades de mi negocio o proyecto. La temática puede variar (tienda online, portafolio, blog, empresa de servicios, etc.), Por lo que requiero a un profesional creativo, con experiencia en diseño moderno, intuitivo y optimizado.;437;747;fixed;entre 0 y 50 usd;open;FALSO;2025-7-10, 17:56
